Source,Target,Time
40018517,575727529,2016-02-19 13:57:35
4878224175,4229766732,2016-02-19 13:57:36
3179489560,20987538,2016-02-19 13:57:37
89074810,29991284,2016-02-19 13:57:39
1324067964,315878798,2016-02-19 13:57:39
514718176,228134082,2016-02-19 13:57:39
45574526,1238328264,2016-02-19 13:57:42
58199261,34713362,2016-02-19 13:57:42
1190665808,2269619268,2016-02-19 13:57:43
239090153,327040510,2016-02-19 13:57:44
406508582,18906561,2016-02-19 13:57:44
2725911162,4453680687,2016-02-19 13:57:45
286723230,33276161,2016-02-19 13:57:46
145797835,2396867761,2016-02-19 13:57:46
118199574,212708176,2016-02-19 13:57:46
89074810,345057428,2016-02-19 13:57:49
24581337,19417492,2016-02-19 13:57:50
406508582,284597383,2016-02-19 13:57:52
320027703,67293615,2016-02-19 13:57:53
838760262,17980523,2016-02-19 13:57:53
38812371,23022687,2016-02-19 13:57:53
55953050,197496309,2016-02-19 13:57:58
935013020,60308396,2016-02-19 13:57:58
4469978536,6724252,2016-02-19 13:58:01
23318708,23022687,2016-02-19 13:58:02
29126313,18906561,2016-02-19 13:58:03
362027898,116015269,2016-02-19 13:58:06
631298141,4263120794,2016-02-19 13:58:06
4223772134,16031927,2016-02-19 13:58:06
1699476426,26156279,2016-02-19 13:58:06
3385838248,23342386,2016-02-19 13:58:07
4235387670,3108351,2016-02-19 13:58:07
319337461,4229766732,2016-02-19 13:58:08
510745499,31081124,2016-02-19 13:58:09
327035063,3448846420,2016-02-19 13:58:10
3065971193,4729317440,2016-02-19 13:58:11
158544247,2905099385,2016-02-19 13:58:13
417102979,23022687,2016-02-19 13:58:13
18568833,478281666,2016-02-19 13:58:14
38711343,300645848,2016-02-19 13:58:16
1621415215,25073877,2016-02-19 13:58:17
2225640678,23022687,2016-02-19 13:58:18
23025142,2468765156,2016-02-19 13:58:18
3547742061,31081124,2016-02-19 13:58:20
1430866567,13524182,2016-02-19 13:58:20
234578556,4729317440,2016-02-19 13:58:21
80984508,487222556,2016-02-19 13:58:24
611399070,116015269,2016-02-19 13:58:24
4559731032,31081124,2016-02-19 13:58:25
273166701,380285402,2016-02-19 13:58:25
219066913,22302678,2016-02-19 13:58:28
600043184,283640557,2016-02-19 13:58:30
29066807,1367531,2016-02-19 13:58:31
3298373616,23022687,2016-02-19 13:58:32
2535783169,139755815,2016-02-19 13:58:32
882566304,620571475,2016-02-19 13:58:33
344952560,380285402,2016-02-19 13:58:35
145797835,4907385920,2016-02-19 13:58:35
2518142015,3580248555,2016-02-19 13:58:36
2936477807,17980523,2016-02-19 13:58:38
382728933,17997831,2016-02-19 13:58:38
341020028,2347049341,2016-02-19 13:58:39
1898619200,3392623414,2016-02-19 13:58:40
342737639,937704163,2016-02-19 13:58:40
2197230179,60667165,2016-02-19 13:58:40
18568833,65828608,2016-02-19 13:58:41
31065693,2347049341,2016-02-19 13:58:43
188011806,116015269,2016-02-19 13:58:43
3308407241,3108351,2016-02-19 13:58:44
2846080545,3024173603,2016-02-19 13:58:44
510745499,23022687,2016-02-19 13:58:44
3228455198,328878936,2016-02-19 13:58:47
342737639,22302678,2016-02-19 13:58:50
213528206,2347049341,2016-02-19 13:58:52
375669510,481304417,2016-02-19 13:58:53
3065971193,4729317440,2016-02-19 13:58:54
3440489113,105329640,2016-02-19 13:58:54
551645648,1367531,2016-02-19 13:58:54
21866516,22302678,2016-02-19 13:58:55
631298141,48179204,2016-02-19 13:58:56
4183466843,11073122,2016-02-19 13:58:56
3201561760,380285402,2016-02-19 13:58:58
2846080545,17606369,2016-02-19 13:58:59
935013020,18492940,2016-02-19 13:58:59
1007617800,116015269,2016-02-19 13:58:59
3420789009,15513604,2016-02-19 13:59:01
1273960022,22302678,2016-02-19 13:59:01
317284206,2227207840,2016-02-19 13:59:03
2861152027,2288462990,2016-02-19 13:59:03
3020233172,16031927,2016-02-19 13:59:04
2535783169,15244760,2016-02-19 13:59:05
2901402903,25073877,2016-02-19 13:59:06
3392783079,23022687,2016-02-19 13:59:06
1686416857,2611703378,2016-02-19 13:59:08
14893169,2347049341,2016-02-19 13:59:09
48222529,2347049341,2016-02-19 13:59:09
278865320,3087045099,2016-02-19 13:59:09
2984955399,23022687,2016-02-19 13:59:11
2535783169,4719313943,2016-02-19 13:59:12
604718963,759251,2016-02-19 13:59:13
2807544908,2347049341,2016-02-19 13:59:15
3351746294,24823987,2016-02-19 13:59:16
4244457140,4417558281,2016-02-19 13:59:17
869130710,999453985,2016-02-19 13:59:18
176935936,529634000,2016-02-19 13:59:19
437953527,23022687,2016-02-19 13:59:20
2859672185,3586965492,2016-02-19 13:59:21
294843350,16031927,2016-02-19 13:59:21
103685396,29417304,2016-02-19 13:59:23
4765070485,978782184,2016-02-19 13:59:24
2250610802,67514751,2016-02-19 13:59:25
4244457140,4102376488,2016-02-19 13:59:28
805820442,16955991,2016-02-19 13:59:28
513087375,67293615,2016-02-19 13:59:29
329202149,17980523,2016-02-19 13:59:30
318038614,29417304,2016-02-19 13:59:32
329330912,1921950984,2016-02-19 13:59:32
7340542,16955991,2016-02-19 13:59:32
603660185,110350272,2016-02-19 13:59:34
