source,target,Time
76514412,4781182130,2/7/16 20:50
783737671,31201950,2/7/16 20:50
3740933056,25073877,2/7/16 20:50
3308379584,25743339,2/7/16 20:50
1358110896,1340093874,2/7/16 20:50
3265586575,2842023901,2/7/16 20:50
1358290958,4480799292,2/7/16 20:50
3020455940,4729317440,2/7/16 20:50
3438469581,3404915627,2/7/16 20:50
35998429,93111391,2/7/16 20:50
322427684,607558430,2/7/16 20:50
3284763025,410739206,2/7/16 20:50
448673530,204832963,2/7/16 20:50
225613509,81545830,2/7/16 20:50
3288348368,401022871,2/7/16 20:50
62298650,71584155,2/7/16 20:50
108733116,3434973459,2/7/16 20:50
2700946206,4050648313,2/7/16 20:50
3379450024,4464797361,2/7/16 20:50
344811563,573649780,2/7/16 20:50
4311393022,28783054,2/7/16 20:50
2571785548,64857767,2/7/16 20:50
375952754,497241915,2/7/16 20:50
3298168610,286432534,2/7/16 20:50
331362470,44787537,2/7/16 20:50
178896676,1855582706,2/7/16 20:50
3114283326,3035116836,2/7/16 20:50
608033428,4329847221,2/7/16 20:50
3438469581,273140515,2/7/16 20:50
20017835,241808573,2/7/16 20:50
3302993621,17022638,2/7/16 20:50
462366969,1855582706,2/7/16 20:50
622506593,273697484,2/7/16 20:50
15174190,230450027,2/7/16 20:50
21457771,1339835893,2/7/16 20:50
3438469581,3045451903,2/7/16 20:50
551177368,241808573,2/7/16 20:50
475379727,100303868,2/7/16 20:50
3378362381,2275246465,2/7/16 20:50
2527936056,105251590,2/7/16 20:50
621419621,9763482,2/7/16 20:50
3283723057,17980523,2/7/16 20:50
2798317598,3299944161,2/7/16 20:50
2197106143,87957969,2/7/16 20:50
3438469581,3045451903,2/7/16 20:50
3233583322,1258946970,2/7/16 20:50
17443185,355325091,2/7/16 20:50
336310812,1849631846,2/7/16 20:50
4128428715,3723723982,2/7/16 20:50
3618905414,105251590,2/7/16 20:50
707276972,179299006,2/7/16 20:50
2973842578,489475164,2/7/16 20:51
42996191,2167674121,2/7/16 20:51
13745962,49698134,2/7/16 20:51
132899452,49783304,2/7/16 20:51
917320920,3141672447,2/7/16 20:51
12886082,16342918,2/7/16 20:51
