Source,Target,Time
14589706,3225833749,2016-02-19 12:10:06
837897956,615570587,2016-02-19 12:10:07
24712175,2329066872,2016-02-19 12:10:08
267452040,49708023,2016-02-19 12:10:08
146107827,937704163,2016-02-19 12:10:08
816116695,216776631,2016-02-19 12:10:08
42070490,1494835716,2016-02-19 12:10:09
1927206542,3232054991,2016-02-19 12:10:11
4919565099,2998408203,2016-02-19 12:10:11
697992894557392896,19052834,2016-02-19 12:10:12
1211678281,851108442,2016-02-19 12:10:12
14589706,3409263417,2016-02-19 12:10:13
2372106071,465185415,2016-02-19 12:10:13
119006593,1132342340,2016-02-19 12:10:13
104478468,91882544,2016-02-19 12:10:13
2999497440,84126644,2016-02-19 12:10:16
876585518,16378093,2016-02-19 12:10:16
557906300,18020081,2016-02-19 12:10:17
3180733420,283610466,2016-02-19 12:10:18
697992894557392896,19052834,2016-02-19 12:10:18
188793260,813311743,2016-02-19 12:10:19
787656782,3945784187,2016-02-19 12:10:19
3685052935,3945784187,2016-02-19 12:10:20
3376927462,4329507449,2016-02-19 12:10:20
570859259,17293477,2016-02-19 12:10:22
344286975,1339835893,2016-02-19 12:10:22
32871616,96442308,2016-02-19 12:10:24
942648608,2586760004,2016-02-19 12:10:24
4920160339,157140968,2016-02-19 12:10:24
33340955,1339835893,2016-02-19 12:10:24
1604640828,49725600,2016-02-19 12:10:25
84125046,379851447,2016-02-19 12:10:25
11279652,615570587,2016-02-19 12:10:28
228514915,16409683,2016-02-19 12:10:28
2574200585,4831349271,2016-02-19 12:10:29
208155240,20776147,2016-02-19 12:10:29
84125046,379851447,2016-02-19 12:10:29
313591162,16409683,2016-02-19 12:10:32
2649178160,538467434,2016-02-19 12:10:32
1259574180,29458079,2016-02-19 12:10:33
4514857216,19956399,2016-02-19 12:10:33
4837907781,2871979310,2016-02-19 12:10:33
714320469,16409683,2016-02-19 12:10:34
464646971,1917731,2016-02-19 12:10:34
84125046,379851447,2016-02-19 12:10:35
214495170,21879831,2016-02-19 12:10:35
907039561,764979343,2016-02-19 12:10:35
215331066,1663856996,2016-02-19 12:10:36
2489853073,157140968,2016-02-19 12:10:37
1954879974,607558430,2016-02-19 12:10:39
598973191,2328961339,2016-02-19 12:10:40
14517437,37501003,2016-02-19 12:10:43
3685052935,3945784187,2016-02-19 12:10:43
24157436,30524827,2016-02-19 12:10:43
48071635,2302481323,2016-02-19 12:10:47
1077970982,4834339845,2016-02-19 12:10:47
16225606,45671898,2016-02-19 12:10:47
2556846680,42836285,2016-02-19 12:10:49
4428005714,1917731,2016-02-19 12:10:49
3024484105,16409683,2016-02-19 12:10:51
2526840908,3367408719,2016-02-19 12:10:52
139313091,764979343,2016-02-19 12:10:52
4877208435,874846453,2016-02-19 12:10:53
1461119678,18020081,2016-02-19 12:10:54
126955446,851108442,2016-02-19 12:10:55
3494008336,254117355,2016-02-19 12:10:56
2154110792,113364160,2016-02-19 12:10:57
3119898742,3141672447,2016-02-19 12:10:58
76864398,234642014,2016-02-19 12:10:58
26798931,19400611,2016-02-19 12:11:00
2359310914,1339835893,2016-02-19 12:11:01
2956851922,538467434,2016-02-19 12:11:02
4728945939,546410052,2016-02-19 12:11:02
54175963,249368015,2016-02-19 12:11:02
252566795,2700946206,2016-02-19 12:11:03
24476855,4328211374,2016-02-19 12:11:03
120181792,16585101,2016-02-19 12:11:03
3033123912,4794182534,2016-02-19 12:11:04
18465936,45218255,2016-02-19 12:11:04
4838814472,4872958384,2016-02-19 12:11:04
3086914028,3195763956,2016-02-19 12:11:05
4484053648,5644772,2016-02-19 12:11:06
285053889,16409683,2016-02-19 12:11:07
1145739655,30524827,2016-02-19 12:11:09
18465936,18254102,2016-02-19 12:11:09
4859671248,3230944180,2016-02-19 12:11:10
241583780,3136161212,2016-02-19 12:11:11
18465936,4191144519,2016-02-19 12:11:12
16225606,124763921,2016-02-19 12:11:13
52568813,216776631,2016-02-19 12:11:13
869049313,21281289,2016-02-19 12:11:15
48071635,152142811,2016-02-19 12:11:17
3065765171,180209895,2016-02-19 12:11:17
3253125358,813311743,2016-02-19 12:11:18
756285384,99124557,2016-02-19 12:11:18
47261104,813311743,2016-02-19 12:11:18
2357341735,42836285,2016-02-19 12:11:19
4919461869,2998408203,2016-02-19 12:11:21
698517008174845953,1097852275,2016-02-19 12:11:23
65209619,31045384,2016-02-19 12:11:23
3229074400,42836285,2016-02-19 12:11:23
4119269955,1176041893,2016-02-19 12:11:23
18465936,2562967619,2016-02-19 12:11:23
610263803,1494835716,2016-02-19 12:11:25
18465936,3300904836,2016-02-19 12:11:25
420730517,4794182534,2016-02-19 12:11:25
1912946796,19400611,2016-02-19 12:11:25
21538153,19400611,2016-02-19 12:11:25
90456379,325330469,2016-02-19 12:11:26
30847216,1494835716,2016-02-19 12:11:26
21538153,20776147,2016-02-19 12:11:26
2999497440,152672074,2016-02-19 12:11:26
994594957,240951988,2016-02-19 12:11:27
18465936,1025825479,2016-02-19 12:11:30
3259697844,538467434,2016-02-19 12:11:30
285185831,20776147,2016-02-19 12:11:30
50334892,242098934,2016-02-19 12:11:30
17387823,17134268,2016-02-19 12:11:30
1277481013,3945784187,2016-02-19 12:11:32
48124452,74951679,2016-02-19 12:11:32
225907142,36072276,2016-02-19 12:11:33
98387226,91430932,2016-02-19 12:11:34
2154110792,14957147,2016-02-19 12:11:35
3177529631,3020041238,2016-02-19 12:11:36
330990153,4328211374,2016-02-19 12:11:38
160279987,993358020,2016-02-19 12:11:39
3288984130,216776631,2016-02-19 12:11:40
3360840509,42836285,2016-02-19 12:11:40
18465936,4614479375,2016-02-19 12:11:41
82694937,588643237,2016-02-19 12:11:42
230435960,4837803682,2016-02-19 12:11:43
15450520,1339835893,2016-02-19 12:11:43
61877999,364901904,2016-02-19 12:11:44
433948886,17243582,2016-02-19 12:11:45
31223236,37501003,2016-02-19 12:11:46
111667126,17134268,2016-02-19 12:11:46
111175013,21612122,2016-02-19 12:11:46
3230944180,1025825479,2016-02-19 12:11:47
1013796373,19400611,2016-02-19 12:11:47
76864398,967113456,2016-02-19 12:11:49
414396340,1855582706,2016-02-19 12:11:49
538102043,17134268,2016-02-19 12:11:50
1096721713,64830787,2016-02-19 12:11:51
162378377,71926170,2016-02-19 12:11:53
262497363,16585101,2016-02-19 12:11:55
211712063,219284591,2016-02-19 12:11:55
386087710,17134268,2016-02-19 12:11:55
1937619572,94492750,2016-02-19 12:11:56
1539267602,792660210,2016-02-19 12:11:58
331211313,17134268,2016-02-19 12:11:58
2332516791,3622830612,2016-02-19 12:12:00
1442432402,1339835893,2016-02-19 12:12:00
3086914028,3195763956,2016-02-19 12:12:00
463977154,152159647,2016-02-19 12:12:01
20201631,97371315,2016-02-19 12:12:02
832442269,1494835716,2016-02-19 12:12:02
1390856972,6015212,2016-02-19 12:12:03
2398458343,538467434,2016-02-19 12:12:05
193951430,16409683,2016-02-19 12:12:05
252566795,2700946206,2016-02-19 12:12:07
3196666734,368573600,2016-02-19 12:12:09
4919568105,2998455941,2016-02-19 12:12:10
18465936,16815644,2016-02-19 12:12:11
1138264620,16409683,2016-02-19 12:12:11
350289182,230891509,2016-02-19 12:12:13
346778929,14855994,2016-02-19 12:12:13
331239400,31596301,2016-02-19 12:12:15
3257466696,42836285,2016-02-19 12:12:15
421444813,322002308,2016-02-19 12:12:18
234438603,16585101,2016-02-19 12:12:19
2191390232,5644772,2016-02-19 12:12:20
31223236,1025825479,2016-02-19 12:12:20
4877208435,1339835893,2016-02-19 12:12:22
713387070,5644772,2016-02-19 12:12:23
612057704,93419194,2016-02-19 12:12:25
