Source,Target,Time
3481017737,227837742,2016-02-05 05:05:50
259121785,895437530,2016-02-05 05:05:50
479270837,296167307,2016-02-05 05:05:50
252966637,279358548,2016-02-05 05:05:50
252966637,3237607138,2016-02-05 05:05:50
252966637,928705128,2016-02-05 05:05:50
252966637,3362972344,2016-02-05 05:05:50
252966637,23022687,2016-02-05 05:05:50
252966637,23529294,2016-02-05 05:05:50
252966637,1149267294,2016-02-05 05:05:50
272001208,296704143,2016-02-05 05:05:50
272001208,272001208,2016-02-05 05:05:50
272001208,15745368,2016-02-05 05:05:50
117549200,14747825,2016-02-05 05:05:50
117549200,216776631,2016-02-05 05:05:50
458549418,103121228,2016-02-05 05:05:50
458549418,4121225056,2016-02-05 05:05:50
458549418,25073877,2016-02-05 05:05:50
3313985975,1644152239,2016-02-05 05:05:50
3378205263,216776631,2016-02-05 05:05:50
490910776,32845990,2016-02-05 05:05:50
