Source,Target,Time
3107757899,474464413,2016-02-19 14:27:02
66748464,21185021,2016-02-19 14:27:02
700686139632398338,109361219,2016-02-19 14:27:02
119929718,42782290,2016-02-19 14:27:02
2858595811,2832807293,2016-02-19 14:27:03
872228310,807095,2016-02-19 14:27:03
4862076872,620571475,2016-02-19 14:27:04
2865171008,2832807293,2016-02-19 14:27:04
2524966417,2758428524,2016-02-19 14:27:05
700683266722914305,109361219,2016-02-19 14:27:06
2777137464,43350851,2016-02-19 14:27:06
3434525997,347627434,2016-02-19 14:27:06
2996676051,3178065296,2016-02-19 14:27:07
366240028,16930125,2016-02-19 14:27:07
372008236,16253142,2016-02-19 14:27:08
2833054175,274355165,2016-02-19 14:27:09
4700477725,2963167861,2016-02-19 14:27:10
346656479,28785486,2016-02-19 14:27:10
426145392,3074225132,2016-02-19 14:27:10
3405545782,2832807293,2016-02-19 14:27:11
433851538,1964112182,2016-02-19 14:27:11
532701470,25073877,2016-02-19 14:27:12
311729987,613542402,2016-02-19 14:27:12
37025524,261330050,2016-02-19 14:27:12
25023858,16250929,2016-02-19 14:27:12
700686951528009729,109361219,2016-02-19 14:27:12
1297327892,330772159,2016-02-19 14:27:13
4163601460,1541028804,2016-02-19 14:27:13
148933402,42782290,2016-02-19 14:27:14
1411308218,17539069,2016-02-19 14:27:14
28791378,61816136,2016-02-19 14:27:14
183753455,17167572,2016-02-19 14:27:17
2191568058,46775436,2016-02-19 14:27:17
3044926223,41984111,2016-02-19 14:27:17
613092506,2274924564,2016-02-19 14:27:17
2994292622,2955886957,2016-02-19 14:27:19
2560671722,4124058088,2016-02-19 14:27:19
377170560,28785486,2016-02-19 14:27:20
179099202,28785486,2016-02-19 14:27:20
4886122745,18428796,2016-02-19 14:27:21
314173199,351951741,2016-02-19 14:27:21
346000630,918346674,2016-02-19 14:27:22
449786031,49658852,2016-02-19 14:27:22
342969097,5695632,2016-02-19 14:27:22
3981767464,4263893061,2016-02-19 14:27:22
1709565278,2679989365,2016-02-19 14:27:23
1827938911,2832807293,2016-02-19 14:27:24
16632368,289981219,2016-02-19 14:27:24
4218951012,2832807293,2016-02-19 14:27:24
4683164472,28785486,2016-02-19 14:27:25
180965368,4248833539,2016-02-19 14:27:26
844160664,16855888,2016-02-19 14:27:26
921818702,4189951774,2016-02-19 14:27:27
47421452,16711026,2016-02-19 14:27:27
3486681316,2832807293,2016-02-19 14:27:28
4862076872,620571475,2016-02-19 14:27:28
3387126820,1536104407,2016-02-19 14:27:29
700685208153038849,97272474,2016-02-19 14:27:29
4111631055,3817413628,2016-02-19 14:27:30
148297969,4204344279,2016-02-19 14:27:30
16067067,699344605888782341,2016-02-19 14:27:31
56809082,18791763,2016-02-19 14:27:32
3633874334,25073877,2016-02-19 14:27:32
3682896378,16031927,2016-02-19 14:27:33
3231060554,149249831,2016-02-19 14:27:34
561638856,16664681,2016-02-19 14:27:34
396073671,193083959,2016-02-19 14:27:35
232893668,261330050,2016-02-19 14:27:35
2811637112,27987687,2016-02-19 14:27:35
30720115,2347049341,2016-02-19 14:27:35
83871133,16898332,2016-02-19 14:27:35
237684796,170296342,2016-02-19 14:27:36
4043751910,3497865853,2016-02-19 14:27:38
473279639,18772897,2016-02-19 14:27:39
3685465332,4501155257,2016-02-19 14:27:39
524076397,5695632,2016-02-19 14:27:39
1260327650,812806272,2016-02-19 14:27:41
3399235462,347627434,2016-02-19 14:27:41
11691422,42825230,2016-02-19 14:27:42
1449625616,1049171,2016-02-19 14:27:42
406525423,322755208,2016-02-19 14:27:43
1193308286,313091751,2016-02-19 14:27:44
2541719725,6160792,2016-02-19 14:27:45
426957556,4228386516,2016-02-19 14:27:45
100834633,952804404,2016-02-19 14:27:45
2194576880,2832807293,2016-02-19 14:27:46
532701470,25073877,2016-02-19 14:27:47
3399235462,347627434,2016-02-19 14:27:47
2313873271,2274924564,2016-02-19 14:27:47
3319360957,3167239173,2016-02-19 14:27:48
4029747432,23047147,2016-02-19 14:27:50
95502178,217158737,2016-02-19 14:27:52
740769140,67514751,2016-02-19 14:27:52
611231642,347627434,2016-02-19 14:27:53
3095645451,2976653309,2016-02-19 14:27:54
596013209,620571475,2016-02-19 14:27:55
2729691812,2908170952,2016-02-19 14:27:55
44803752,3196556006,2016-02-19 14:27:55
48542316,2467791,2016-02-19 14:27:56
2678763637,2697587450,2016-02-19 14:27:56
