Source,Target,Time
1009956750,2287160484,2016-02-19 12:45:55
399588726,14173315,2016-02-19 12:45:55
3643002432,21701757,2016-02-19 12:45:57
43467979,14293310,2016-02-19 12:45:57
2834486477,2732944034,2016-02-19 12:45:58
48451358,115754870,2016-02-19 12:45:59
24636750,18510860,2016-02-19 12:45:59
2762329544,115754870,2016-02-19 12:46:00
924832128,3193944696,2016-02-19 12:46:00
305017129,519728191,2016-02-19 12:46:01
969014287,14543966,2016-02-19 12:46:01
4650714257,3090733766,2016-02-19 12:46:01
37246966,42995067,2016-02-19 12:46:02
61110947,256605991,2016-02-19 12:46:02
83443535,1090035818,2016-02-19 12:46:03
931106053,216776631,2016-02-19 12:46:03
60115467,3130914869,2016-02-19 12:46:03
1656054320,28076811,2016-02-19 12:46:04
35750622,43638469,2016-02-19 12:46:05
3180112748,2996391235,2016-02-19 12:46:05
305017129,519728191,2016-02-19 12:46:06
459259315,281282774,2016-02-19 12:46:07
332461251,16006592,2016-02-19 12:46:07
35678543,788545194,2016-02-19 12:46:08
924832128,3242887614,2016-02-19 12:46:09
1184544560,2400901568,2016-02-19 12:46:10
113128420,759251,2016-02-19 12:46:12
57383574,4207961,2016-02-19 12:46:12
592333524,3904956605,2016-02-19 12:46:12
24824555,42995067,2016-02-19 12:46:13
3302993621,232851192,2016-02-19 12:46:14
4762722077,3090733766,2016-02-19 12:46:15
3230138817,14173315,2016-02-19 12:46:16
220884954,1339835893,2016-02-19 12:46:16
3196826180,426802833,2016-02-19 12:46:17
924832128,75318169,2016-02-19 12:46:17
610263803,67293615,2016-02-19 12:46:17
2394218593,42836285,2016-02-19 12:46:18
424414054,871014848,2016-02-19 12:46:20
3408485891,2689574322,2016-02-19 12:46:21
516922460,188793260,2016-02-19 12:46:22
2191093538,25240424,2016-02-19 12:46:23
3392386283,607558430,2016-02-19 12:46:23
32346621,16469505,2016-02-19 12:46:24
135790536,59947923,2016-02-19 12:46:25
4758646629,3090733766,2016-02-19 12:46:27
52459326,20776147,2016-02-19 12:46:29
26775736,455764741,2016-02-19 12:46:31
2191093538,19865528,2016-02-19 12:46:32
424414054,3227742764,2016-02-19 12:46:34
3314545692,216776631,2016-02-19 12:46:34
31238045,136409184,2016-02-19 12:46:34
455764741,46653669,2016-02-19 12:46:35
3234295855,216776631,2016-02-19 12:46:36
51296658,720361531,2016-02-19 12:46:36
1255915020,216726259,2016-02-19 12:46:36
2432795750,759251,2016-02-19 12:46:37
1147005800,41814169,2016-02-19 12:46:37
4218007017,3193944696,2016-02-19 12:46:38
1927206542,400352771,2016-02-19 12:46:40
956412000,126722715,2016-02-19 12:46:41
4832681197,426802833,2016-02-19 12:46:42
110102112,4851716420,2016-02-19 12:46:42
914482993,3300904836,2016-02-19 12:46:43
3225760870,14293310,2016-02-19 12:46:43
48219360,3193944696,2016-02-19 12:46:43
4919753170,2998455941,2016-02-19 12:46:43
167708017,23813407,2016-02-19 12:46:43
4762683514,3090733766,2016-02-19 12:46:45
118048366,13850422,2016-02-19 12:46:45
4753094675,3090733766,2016-02-19 12:46:45
2861899293,21634627,2016-02-19 12:46:46
294760657,102401151,2016-02-19 12:46:47
435187389,601148365,2016-02-19 12:46:47
4919785127,2998408203,2016-02-19 12:46:48
4748750122,3090733766,2016-02-19 12:46:48
4732398561,3090733766,2016-02-19 12:46:48
705392676,14007532,2016-02-19 12:46:50
3996497555,353672532,2016-02-19 12:46:50
32794999,2350099799,2016-02-19 12:46:50
4430502072,93946789,2016-02-19 12:46:51
25207598,7848802,2016-02-19 12:46:52
83251563,21701757,2016-02-19 12:46:52
4905994094,14293310,2016-02-19 12:46:52
4879224550,1917731,2016-02-19 12:46:53
612057704,15288889,2016-02-19 12:46:55
2998519304,91882544,2016-02-19 12:46:55
4528064150,14293310,2016-02-19 12:46:56
3392386283,16006592,2016-02-19 12:46:57
699618413405216768,2998408203,2016-02-19 12:46:58
63493789,29995782,2016-02-19 12:46:59
27315844,759251,2016-02-19 12:46:59
1472542232,399588726,2016-02-19 12:46:59
745332559,75318169,2016-02-19 12:46:59
2223691094,3309139560,2016-02-19 12:47:00
90804267,18510860,2016-02-19 12:47:01
4832971145,3193944696,2016-02-19 12:47:01
2931808006,2911386261,2016-02-19 12:47:01
122678297,3195763956,2016-02-19 12:47:02
29184911,16532762,2016-02-19 12:47:02
14472837,14293310,2016-02-19 12:47:02
3305332423,13850422,2016-02-19 12:47:04
2647628254,14293310,2016-02-19 12:47:04
48219360,3242887614,2016-02-19 12:47:04
4606219033,16566808,2016-02-19 12:47:06
424414054,4192528034,2016-02-19 12:47:09
3222073316,1339835893,2016-02-19 12:47:09
1083554502,455764741,2016-02-19 12:47:11
14809323,42345999,2016-02-19 12:47:15
384422694,28076811,2016-02-19 12:47:15
2451400376,42836285,2016-02-19 12:47:16
4746324094,3090733766,2016-02-19 12:47:17
4919583448,2998455941,2016-02-19 12:47:18
4905475049,14293310,2016-02-19 12:47:18
47261104,254117355,2016-02-19 12:47:19
4894509066,14173315,2016-02-19 12:47:19
3404297363,309354920,2016-02-19 12:47:20
4762759755,3090733766,2016-02-19 12:47:20
4757132489,3090733766,2016-02-19 12:47:21
4747698809,3090733766,2016-02-19 12:47:22
47640592,3293903200,2016-02-19 12:47:22
167708017,14173315,2016-02-19 12:47:22
541328418,116568327,2016-02-19 12:47:23
20773709,108619944,2016-02-19 12:47:24
4838814472,216776631,2016-02-19 12:47:25
700648438950592513,759251,2016-02-19 12:47:27
561624760,24733117,2016-02-19 12:47:27
385029275,3367408719,2016-02-19 12:47:28
257496507,2467791,2016-02-19 12:47:28
3241887378,27187343,2016-02-19 12:47:31
573866808,759251,2016-02-19 12:47:31
2232451226,799257301,2016-02-19 12:47:31
4156527616,32501175,2016-02-19 12:47:32
465303003,177584156,2016-02-19 12:47:32
122678297,256825879,2016-02-19 12:47:33
113410319,14293310,2016-02-19 12:47:34
2371002000,1339835893,2016-02-19 12:47:35
167708017,564111558,2016-02-19 12:47:37
3241887378,27187343,2016-02-19 12:47:37
60115467,239223334,2016-02-19 12:47:38
3246707126,53358442,2016-02-19 12:47:38
748264116,17167572,2016-02-19 12:47:39
2148832917,3324561251,2016-02-19 12:47:39
132810751,18856867,2016-02-19 12:47:39
298856575,18465936,2016-02-19 12:47:40
2414913756,157099071,2016-02-19 12:47:41
113897359,2836421,2016-02-19 12:47:41
294834870,400352771,2016-02-19 12:47:42
4302632057,813311743,2016-02-19 12:47:42
38521282,116568327,2016-02-19 12:47:42
2911939578,2350099799,2016-02-19 12:47:42
2907871287,270068926,2016-02-19 12:47:43
17167572,4826268304,2016-02-19 12:47:45
3347087129,42836285,2016-02-19 12:47:48
225262425,16815644,2016-02-19 12:47:49
2148832917,871014848,2016-02-19 12:47:50
341030252,3309139560,2016-02-19 12:47:50
1475667002,759251,2016-02-19 12:47:51
25207598,34643610,2016-02-19 12:47:51
4766721803,3090733766,2016-02-19 12:47:51
610263803,2274644953,2016-02-19 12:47:51
4756207114,3090733766,2016-02-19 12:47:53
4734220641,3090733766,2016-02-19 12:47:55
4757011887,3090733766,2016-02-19 12:47:55
572126558,13262862,2016-02-19 12:47:55
2332626853,13850422,2016-02-19 12:47:56
1458417840,2359028480,2016-02-19 12:47:56
4756215028,3090733766,2016-02-19 12:47:57
22320796,15978244,2016-02-19 12:47:59
2514045312,400352771,2016-02-19 12:47:59
2896680477,16439471,2016-02-19 12:48:00
833558286,22666333,2016-02-19 12:48:00
4378260195,27414346,2016-02-19 12:48:01
4875756903,14293310,2016-02-19 12:48:03
